"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1079673352657297408","https://twitter.com/NGOnewsTW/status/1079673352657297408","[環資訊息]石虎保育協會：卓蘭濕地公園停工  只是保育工作的開始 https://t.co/6RqpZ6F7nI","2018-12-31 09:39 +0000","497.0","1.0","0.002012072434607646","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079623074620813312","https://twitter.com/NGOnewsTW/status/1079623074620813312","New video by 環境資訊中心: 中國漁船越界拖網   澎湖南方四島珊瑚浩劫 https://t.co/KOQeLWdY8d","2018-12-31 06:19 +0000","284.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079359743687299072","https://twitter.com/NGOnewsTW/status/1079359743687299072","New video by 公民行動影音: 【管見新聞】醒吾科大新南向專班遭控讓外生違規實習 20181230 https://t.co/weEFBlVDQM","2018-12-30 12:53 +0000","375.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079349654779760640","https://twitter.com/NGOnewsTW/status/1079349654779760640","[台灣防止虐待動物協會 TSPCA 推文] https://t.co/IZErTAwSle","2018-12-30 12:13 +0000","130.0","1.0","0.007692307692307693","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079081995039375366","https://twitter.com/NGOnewsTW/status/1079081995039375366","New video by 公民行動影音: 2018.09.14 黎明幼兒園強拆危機再現 撒冥紙要求市府出面負責 https://t.co/sPnNf1JPj6","2018-12-29 18:29 +0000","532.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079012768752254977","https://twitter.com/NGOnewsTW/status/1079012768752254977","New video by 公民行動影音: 2018.07.26 大林蒲廟宇地上物調查啟動 居民批評過於草率 https://t.co/3cBFFEBfVd","2018-12-29 13:54 +0000","424.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079012767103967232","https://twitter.com/NGOnewsTW/status/1079012767103967232","New video by 公民行動影音: 2018.07.30 高市府提輕軌五大放心方案 居民：無法放心 https://t.co/FY9kE81WTD","2018-12-29 13:54 +0000","287.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079012765354856453","https://twitter.com/NGOnewsTW/status/1079012765354856453","New video by 公民行動影音: 2018.01.24 「國7」開發案地方說明會 居民抗議：須提出替代路線方案 https://t.co/Ngjgd2l4Cd","2018-12-29 13:54 +0000","290.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1079012763790397440","https://twitter.com/NGOnewsTW/status/1079012763790397440","New video by 公民行動影音: 2018.01.10 空汙緊急防治計畫實際施行 環團：防制中心過早解除 改善力道不足 https://t.co/5vGJuU0eZk","2018-12-29 13:54 +0000","258.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078877601521905664","https://twitter.com/NGOnewsTW/status/1078877601521905664","[台灣防止虐待動物協會 TSPCA 推文] https://t.co/hh2VmcQUz1","2018-12-29 04:57 +0000","115.0","2.0","0.017391304347826087","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078811114526437376","https://twitter.com/NGOnewsTW/status/1078811114526437376","[青平台推文]https://t.co/18Ogyj6qwp","2018-12-29 00:33 +0000","116.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078614612457807878","https://twitter.com/NGOnewsTW/status/1078614612457807878","New video by 民間司法改革基金會: ▍２０１９豬事大吉 https://t.co/owWIRyhH64","2018-12-28 11:32 +0000","266.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078566388342706176","https://twitter.com/NGOnewsTW/status/1078566388342706176","New video by Amnesty International Taiwan: 【Google】人形機器人助理，請下載更新：蜻蜓版本 https://t.co/bvCpHQPkgj","2018-12-28 08:20 +0000","303.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078564510720540672","https://twitter.com/NGOnewsTW/status/1078564510720540672","New video by 媽媽監督核電廠聯盟 MomLovesTaiwan: 媽盟直播室 Episode 50 – 台灣的減碳目標面臨國際壓力！ https://t.co/3Dsg2tregg","2018-12-28 08:13 +0000","345.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078552405560709120","https://twitter.com/NGOnewsTW/status/1078552405560709120","New video by 綠色和平 東亞分部－臺灣(GPEA Taiwan): 2018 綠色和平全球回顧 https://t.co/Xd4uNCdnui","2018-12-28 07:25 +0000","507.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078547897271177216","https://twitter.com/NGOnewsTW/status/1078547897271177216","New video by 民間公民與法治教育基金會: 思辨的智慧 第7集 偷嚐禁果-我們相愛為何不行? https://t.co/eDklxOooYG","2018-12-28 07:07 +0000","434.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078520992039882752","https://twitter.com/NGOnewsTW/status/1078520992039882752","New video by 環境資訊中心: 龍崎月世界低飛空拍圖 https://t.co/rquymCQarB","2018-12-28 05:20 +0000","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078520990253174784","https://twitter.com/NGOnewsTW/status/1078520990253174784","New video by 環境資訊中心: 台中港娛樂船公司所拍攝到的台灣白海豚 https://t.co/K3X5t74azv","2018-12-28 05:20 +0000","258.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078520988118278144","https://twitter.com/NGOnewsTW/status/1078520988118278144","New video by 環境資訊中心: 在龍崎牛埔拍攝到的穿山甲 https://t.co/cZTJ5GzqX2","2018-12-28 05:20 +0000","237.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078503366400139264","https://twitter.com/NGOnewsTW/status/1078503366400139264","New video by 中華社會福利聯合勸募協會: 你不知道的自閉症家庭的那些事-我親愛的小恐龍 https://t.co/nnU2M7vXmi","2018-12-28 04:10 +0000","263.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078493828846370816","https://twitter.com/NGOnewsTW/status/1078493828846370816","New video by 媒體觀察基金會 : 107年度上半年適齡兒童電視節目標章評選結果座談發表會 https://t.co/dg2yQ3LSvL","2018-12-28 03:32 +0000","229.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078296736123310080","https://twitter.com/NGOnewsTW/status/1078296736123310080","New video by 財團法人卓越新聞獎基金會: 2018 卓新沙龍 呂國禎  :「數位科技、創新如何應用在調查報導」 https://t.co/YJ1rUGawDd","2018-12-27 14:29 +0000","292.0","2.0","0.00684931506849315","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078284785188028417","https://twitter.com/NGOnewsTW/status/1078284785188028417","[媒體公民會議推文] https://t.co/SDnO8iJLhP","2018-12-27 13:41 +0000","81.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078250213742120960","https://twitter.com/NGOnewsTW/status/1078250213742120960","New video by 財團法人卓越新聞獎基金會: 2011 第十屆卓越新聞獎頒獎典禮 https://t.co/Lg5dSfTB29","2018-12-27 11:24 +0000","246.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078190054567223296","https://twitter.com/NGOnewsTW/status/1078190054567223296","New video by 綠色和平 東亞分部－臺灣(GPEA Taiwan): 2018 我們一起擋下的深澳案 https://t.co/Z5KR73E2i5","2018-12-27 07:25 +0000","694.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078190052516212736","https://twitter.com/NGOnewsTW/status/1078190052516212736","New video by 綠色和平 東亞分部－臺灣(GPEA Taiwan): 【GreenDay  綠・日子】綠能無塑音樂野餐會 🙌 https://t.co/ir9E77QZZH","2018-12-27 07:25 +0000","530.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078124403525931008","https://twitter.com/NGOnewsTW/status/1078124403525931008","New video by 罕見疾病基金會: 罕見中區天籟合唱團--感恩你~ https://t.co/kcorvFwm7f","2018-12-27 03:04 +0000","243.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1078117134293786631","https://twitter.com/NGOnewsTW/status/1078117134293786631","New video by 伊甸基金會: 《傾聽我說》第11集  在哪裡見過你 前導 https://t.co/I4wN0k5DQx","2018-12-27 02:35 +0000","240.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077994771317248000","https://twitter.com/NGOnewsTW/status/1077994771317248000","New video by 財團法人卓越新聞獎基金會: 2018 卓新沙龍 梁玉芳  :「其實我只是想找樂子－記者如何在黑暗路上給自己掌燈」 https://t.co/2HBialqqKM","2018-12-26 18:29 +0000","335.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077935370959011840","https://twitter.com/NGOnewsTW/status/1077935370959011840","[青平台推文]https://t.co/F4dryOSDOM","2018-12-26 14:33 +0000","87.0","1.0","0.011494252873563218","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077904163818954752","https://twitter.com/NGOnewsTW/status/1077904163818954752","[台灣防止虐待動物協會 TSPCA 推文] https://t.co/2zg0bYfYnV","2018-12-26 12:29 +0000","82.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077874976974401536","https://twitter.com/NGOnewsTW/status/1077874976974401536","[青平台推文]https://t.co/Tuwdb4rKep","2018-12-26 10:33 +0000","59.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077867020136448001","https://twitter.com/NGOnewsTW/status/1077867020136448001","New video by ZhiShan至善基金會: 【解憂助人的音樂課】至善基金會 × TVBS一步一腳印 https://t.co/XBUfVsOZwH","2018-12-26 10:01 +0000","295.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077774780596654080","https://twitter.com/NGOnewsTW/status/1077774780596654080","New video by 中華民國身心障礙聯盟: 《長照規劃師》桌遊規則說明詳盡版 https://t.co/iBl74chxc0","2018-12-26 03:55 +0000","257.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077544283727630337","https://twitter.com/NGOnewsTW/status/1077544283727630337","[平冤訊息]【冤冤相報 no.41】2018 年末特輯：《冤冤相報》年度精選 https://t.co/Gt9ZVUw1MM　 ＃TaiwanInnocenceProject","2018-12-25 12:39 +0000","64.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077506294494441472","https://twitter.com/NGOnewsTW/status/1077506294494441472","[媒體公民會議推文] https://t.co/AgdiGZPcjg","2018-12-25 10:08 +0000","84.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077502029780656128","https://twitter.com/NGOnewsTW/status/1077502029780656128","[兒福聯盟推文] https://t.co/zEL0Fglooi","2018-12-25 09:51 +0000","88.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1077496637101101056","https://twitter.com/NGOnewsTW/status/1077496637101101056","New video by 伊甸基金會: 【伊甸基金會】新聞：伊甸聖誕舞會 身障者化身王子公主圓夢 https://t.co/OVgFqIrZfP","2018-12-25 09:29 +0000","263.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
