"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1024314862539886592","https://twitter.com/NGOnewsTW/status/1024314862539886592","[公民行動資料庫]【新聞稿】葉部長，除了「管案」，也要管管「亞太案」！ https://t.co/Qck8MgWNe2","2018-07-31 15:24 +0000","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024313542076448773","https://twitter.com/NGOnewsTW/status/1024313542076448773","[公民行動資料庫]【聲明】綠盟針對馬江與擁核團體所提「以核養綠」公投記者會之回應 https://t.co/HPS7ueZcU1","2018-07-31 15:19 +0000","61.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024312905544724485","https://twitter.com/NGOnewsTW/status/1024312905544724485","[One-Forty]2018 小小兵實習計畫，正式啟動招募！ https://t.co/V0kiwEycSM #MigrantWorker","2018-07-31 15:16 +0000","68.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024309533684969473","https://twitter.com/NGOnewsTW/status/1024309533684969473","[平冤訊息]《平冤週報》 7/21~7/27 https://t.co/Xouv4Gh7ly ＃TaiwanInnocenceProject","2018-07-31 15:03 +0000","67.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024303200747376640","https://twitter.com/NGOnewsTW/status/1024303200747376640","[中華記協訊息]「尋美之旅——兩岸媒體河北改革開放四十年巡禮」新聞交流活動圓滿完成 https://t.co/hCXpkRbJLU","2018-07-31 14:38 +0000","101.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024302033745190912","https://twitter.com/NGOnewsTW/status/1024302033745190912","[親子共學訊息]【2018年9/1-9/2 高屏親子共學家庭教育實踐班】簡章 https://t.co/sKSN8GPCH6","2018-07-31 14:33 +0000","91.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024268732279992320","https://twitter.com/NGOnewsTW/status/1024268732279992320","[蠻野心足生態協會推文]https://t.co/jYOswxQiGQ","2018-07-31 12:21 +0000","109.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024268730036088838","https://twitter.com/NGOnewsTW/status/1024268730036088838","[蠻野心足生態協會推文]https://t.co/qs5gj5Dmov","2018-07-31 12:21 +0000","109.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024209107769806848","https://twitter.com/NGOnewsTW/status/1024209107769806848","[伴侶盟訊息]中選會通過反同公投，三個公投內容是什麼，我們可以如何行動？ https://t.co/q3iIbO6c7s中選會通過反同公投-三個公投內容是什麼-我們可以如何行動？","2018-07-31 08:24 +0000","79.0","1.0","0.012658227848101266","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024202613754081280","https://twitter.com/NGOnewsTW/status/1024202613754081280","New video by 伴侶盟TAPCPR: 倒數208天 怎麼和人談反同公投 https://t.co/ItgFmtO7El","2018-07-31 07:58 +0000","384.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024200347919810560","https://twitter.com/NGOnewsTW/status/1024200347919810560","[伴侶盟訊息]從母豬教徒到撲殺同性戀　台灣尚未到來的「反歧視法」 https://t.co/fz7x7aeaym從母豬教徒到撲殺同性戀-台灣尚未到來的-反歧視法","2018-07-31 07:49 +0000","92.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024198863069097984","https://twitter.com/NGOnewsTW/status/1024198863069097984","New video by 伴侶盟TAPCPR: 倒數220天 決議通過三個反同公投提案，中選會真的沒有錯嗎 https://t.co/wexXgNUPlv","2018-07-31 07:43 +0000","358.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024198860837736448","https://twitter.com/NGOnewsTW/status/1024198860837736448","New video by 伴侶盟TAPCPR: 倒數215天 防反同詐騙 https://t.co/TqHqC6gt4J","2018-07-31 07:43 +0000","348.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024195008805720064","https://twitter.com/NGOnewsTW/status/1024195008805720064","New video by 伴侶盟TAPCPR: 倒數209天 拆解反同組織的文字遊戲 https://t.co/a3hNhFwh2g","2018-07-31 07:28 +0000","406.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024187481980379136","https://twitter.com/NGOnewsTW/status/1024187481980379136","New video by 伴侶盟TAPCPR: 倒數192天 接到萌萌Line，我們這樣回。 https://t.co/vzWcncf2tL","2018-07-31 06:58 +0000","348.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024187479895810048","https://twitter.com/NGOnewsTW/status/1024187479895810048","New video by 伴侶盟TAPCPR: 倒數177天 公司老闆（或主管）可以發放費用要員工簽反同三公投嗎？ https://t.co/Ewhnszttud","2018-07-31 06:58 +0000","344.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024187477735747584","https://twitter.com/NGOnewsTW/status/1024187477735747584","New video by 伴侶盟TAPCPR: 倒數166天 怎麼樣判斷萌萌拉連署的手段是非法？？ https://t.co/7w2ShD4UVr","2018-07-31 06:58 +0000","327.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024183703373791232","https://twitter.com/NGOnewsTW/status/1024183703373791232","New video by 伴侶盟TAPCPR: 倒數155天 看到萌萌在火車站、捷運站內發宣傳單、拉連署，你可以怎麼做？ https://t.co/J4wTYHhnqg","2018-07-31 06:43 +0000","333.0","2.0","0.006006006006006006","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024183700794355712","https://twitter.com/NGOnewsTW/status/1024183700794355712","New video by 伴侶盟TAPCPR: 倒數133天 在公車站牌發現反同貼紙怎麼處理?  被騙簽了反同公投二階連署，怎麼辦? https://t.co/aIi1EW582y","2018-07-31 06:43 +0000","331.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1024115324902404097","https://twitter.com/NGOnewsTW/status/1024115324902404097","New video by SPCA Taiwan: 【加入定期定額捐款，幫助更多動物】 https://t.co/TTSXBP1Aop","2018-07-31 02:11 +0000","337.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1023843254482157568","https://twitter.com/NGOnewsTW/status/1023843254482157568","[蠻野心足生態協會推文]https://t.co/BVBvaUuJjp","2018-07-30 08:10 +0000","61.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
