"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1112383102297485312","https://twitter.com/NGOnewsTW/status/1112383102297485312","New video by 公民行動影音: 【管見新聞】NCC裁罰中天100萬 後續效應如何看待 20190331 https://t.co/j2NNDBrDF3","2019-03-31 15:56 +0000","154.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1112281159537512455","https://twitter.com/NGOnewsTW/status/1112281159537512455","[台灣公益責信協會推文]https://t.co/L5VQZLRtkq","2019-03-31 09:11 +0000","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1112183867740319744","https://twitter.com/NGOnewsTW/status/1112183867740319744","NGO 推進器信箱電子報正式復活了，快透過電郵信箱訂閱來收取每月月底發送的「航行記錄」吧～～
https://t.co/ZaayAqfyja","2019-03-31 02:44 +0000","2121.0","10.0","0.004714757190004715","1.0","0.0","1.0","2.0","2.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1112180596116242432","https://twitter.com/NGOnewsTW/status/1112180596116242432","[台灣公益責信協會推文]https://t.co/aBkD9N0msy","2019-03-31 02:31 +0000","124.0","2.0","0.016129032258064516","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111995635996246016","https://twitter.com/NGOnewsTW/status/1111995635996246016","[台灣公益責信協會推文]https://t.co/T7iWJjZfLr","2019-03-30 14:16 +0000","138.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111975936315006976","https://twitter.com/NGOnewsTW/status/1111975936315006976","[台灣青年氣候聯盟推文] https://t.co/BCTQgeHimz","2019-03-30 12:58 +0000","44.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111975934838665218","https://twitter.com/NGOnewsTW/status/1111975934838665218","[台灣青年氣候聯盟推文] https://t.co/hA14d90ROB","2019-03-30 12:58 +0000","46.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111975933060268032","https://twitter.com/NGOnewsTW/status/1111975933060268032","[台灣青年氣候聯盟推文] https://t.co/zQiDwdD8qK","2019-03-30 12:58 +0000","46.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111945729768153088","https://twitter.com/NGOnewsTW/status/1111945729768153088","[台灣青年氣候聯盟推文] https://t.co/42Oobf1jLz","2019-03-30 10:58 +0000","67.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111855183804411904","https://twitter.com/NGOnewsTW/status/1111855183804411904","[台灣青年氣候聯盟推文] https://t.co/D7XID9bPwh","2019-03-30 04:58 +0000","61.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111850838664855553","https://twitter.com/NGOnewsTW/status/1111850838664855553","[台灣公益責信協會推文]https://t.co/R8rn7hftMA","2019-03-30 04:41 +0000","138.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111823685617401856","https://twitter.com/NGOnewsTW/status/1111823685617401856","New video by 荒野 SOW Taiwan: 2019 地球一小時 【荒野保護協會x南亞科技 #connect2earth】 https://t.co/G2l6Xl6rme","2019-03-30 02:53 +0000","173.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111803894345154560","https://twitter.com/NGOnewsTW/status/1111803894345154560","[勵馨基金會推文] https://t.co/erH4Y3RtAM","2019-03-30 01:34 +0000","116.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111790509951983616","https://twitter.com/NGOnewsTW/status/1111790509951983616","[台灣公益責信協會推文]https://t.co/G5x5MgLI3F","2019-03-30 00:41 +0000","145.0","1.0","0.006896551724137931","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111607918556823552","https://twitter.com/NGOnewsTW/status/1111607918556823552","New video by 荒野 SOW Taiwan: 2019 地球一小時 【荒野保護協會x宏正自動科技榮譽董事長陳錦堂 #connect2earth】 https://t.co/drv0DsQeYd","2019-03-29 12:35 +0000","184.0","1.0","0.005434782608695652","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111577193136775168","https://twitter.com/NGOnewsTW/status/1111577193136775168","New video by 荒野 SOW Taiwan: 2019 地球一小時 【荒野保護協會x南亞科技 #connect2earth】 https://t.co/ScwlUmIvET","2019-03-29 10:33 +0000","143.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111575309579706368","https://twitter.com/NGOnewsTW/status/1111575309579706368","[青平台推文]https://t.co/KkEgtZ6Exu","2019-03-29 10:26 +0000","108.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111570598268940288","https://twitter.com/NGOnewsTW/status/1111570598268940288","New video by Amnesty International Taiwan: 【YES】沒有「同意」，就沒有童話故事喔 https://t.co/E9joF4btS0","2019-03-29 10:07 +0000","157.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111557323309363200","https://twitter.com/NGOnewsTW/status/1111557323309363200","New video by 社團法人台灣原住民族學院促進會: 2019 IFOAM 亞洲有機青年論壇  中文線上直播 LIVE  下午場 https://t.co/ltMPd2Ng66","2019-03-29 09:14 +0000","173.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111553112312107008","https://twitter.com/NGOnewsTW/status/1111553112312107008","[台灣青年氣候聯盟推文] https://t.co/G2GKVmSaih","2019-03-29 08:58 +0000","49.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111550396709904385","https://twitter.com/NGOnewsTW/status/1111550396709904385","[台達電子基金會推文]https://t.co/UsQoljc151","2019-03-29 08:47 +0000","116.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111550394839248896","https://twitter.com/NGOnewsTW/status/1111550394839248896","[台達電子基金會推文]https://t.co/NAY7bcWJng","2019-03-29 08:47 +0000","98.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111549175106293760","https://twitter.com/NGOnewsTW/status/1111549175106293760","[台達電子基金會推文]https://t.co/F9o1gY8y3O","2019-03-29 08:42 +0000","95.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1111539052568809472","https://twitter.com/NGOnewsTW/status/1111539052568809472","New video by 媽媽監督核電廠聯盟 MomLovesTaiwan: 2019 媽盟直播室 Episode 13 – 核電不是臺灣的主要電力來源！ https://t.co/FdqMBdtiZd","2019-03-29 08:02 +0000","273.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
